ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1_124,TOU-A1-124,71018,TOUA1,-0.4096279663599605,2.2215254151658645,-0.7966913174426047,1.244912867191679,-0.7682728721090251,-0.9209455242656605,0.9996920444126257,-0.02102927433609958
1_125,TOU-A1-125,71019,TOUA1,-0.33257468146116054,4.384884250213825,1.2855649583945548,0.23974910407192113,-1.141226830739502,-0.13772352958093437,1.5563151953901055,-0.11454382855741292
1_128,TOU-A1-128,71020,TOUA1,-2.8750638341241004,-0.9805114987187581,1.5161720682620943,1.277842776414814,2.0277361079456635,1.3778218141936076,-0.03197610564309924,-0.6039409899652967
1_129,TOU-A1-129,71021,TOUA1,-5.898480066643791,-1.2122394196332869,-1.3002846591515709,0.8606245250266439,1.777283476559759,-0.1623847473551975,0.013056399363416397,-0.25318584509562686
1_13,TOU-A1-13,71022,TOUA1,-3.5756496642469484,-1.2752591007953313,-1.9594702503447157,0.8015352502120258,-1.2846361731676665,0.8098165575437564,0.34843834620113473,-0.6706508357493752
1_131,TOU-A1-131,71023,TOUA1,-6.35126461834641,-0.7916377761289232,-0.20214294116459802,1.736422393876205,1.4403941960514104,-1.2303719891856357,2.1636576593935137,0.5924414186648366
1_133,TOU-A1-133,71024,TOUA1,0.3593823324128998,1.0407473862902392,-0.3572696999306068,-2.0079875278174044,2.0337790625281436,0.9829048116916624,1.403217539153518,-1.5275792570475137
1_134,TOU-A1-134,71025,TOUA1,0.7681283480014259,0.8490182292576144,-0.9317184176937907,2.534325705433755,2.0991481519894277,-0.3917305532622812,-0.5202634501904875,-0.32408610589722736
1_137,TOU-A1-137,71026,TOUA1,3.6674883497433384,1.635401257424941,-1.7223328278661945,-2.694885814675316,0.575613464815792,0.20063550245125994,-0.8928189098153574,-1.6331971840977728
1_138,TOU-A1-138,71027,TOUA1,4.299563833046227,0.24571969796418405,-0.18509592713906767,-1.820486099926834,2.796776497598041,1.6379208331229271,-0.7677926586065019,-1.1795921024364378
1_14,TOU-A1-14,71028,TOUA1,-1.9309394624522167,-0.21672918005058042,-1.9052864452861444,0.7568710333444106,0.14488460500082337,1.4708278890013342,-1.1556771062795599,-0.7727891787945017
1_141,TOU-A1-141,71029,TOUA1,-0.7379932716652998,-2.4994931285761335,-2.4000425870718893,3.28285349963798,0.763473331053372,-2.0506143489869686,-0.7659661818868058,-0.9493123178082409
